date,product_id,price,discount,campaign_active,orders,page_views,add_to_cart
2023-06-20,P020,709.3663413926032,20.0,0,17.436232628128526,75.0,16
2023-06-20,P014,655.9542316556149,10.0,1,23.01409468934007,62.0,14
2023-06-20,P018,821.2168524432237,5.0,0,12.578188059820611,36.0,6
2023-06-20,P001,465.4739193037939,20.0,0,23.954353176214703,62.0,26
2023-06-20,P007,418.1297276155409,15.0,0,20.10697936212567,40.0,22
2023-06-21,P016,736.7705370802386,0.0,1,18.87526332978579,70.0,10
2023-06-21,P005,,0.0,0,18.476159514909344,64.0,12
2023-06-21,P008,532.583225481168,10.0,0,17.29513213954111,70.0,11
2023-06-21,P017,400.0310543049065,5.0,0,17.5122160959453,37.0,20
2023-06-21,P004,492.0302422114381,5.0,1,24.399009774373305,105.0,14
2023-06-21,P019,324.963083115546,15.0,0,22.796673003858626,64.0,12
2023-06-21,P013,432.7640297854199,10.0,0,17.744651284902858,76.0,10
2023-06-21,P009,194.962281761081,15.0,0,21.55638109937349,49.0,21
2023-06-22,P007,626.2811275035742,20.0,1,19.93835525705265,77.0,22
2023-06-22,P011,821.0543529657923,15.0,0,13.4200995037805,46.0,10
2023-06-22,P009,545.3456109592781,15.0,1,15.815204927748178,46.0,8
2023-06-22,P020,976.3683238346441,15.0,0,13.612228154910555,30.0,12
2023-06-22,P002,352.4169017841872,15.0,0,21.13577276091619,74.0,12
2023-06-22,P012,360.9886533797277,15.0,0,16.66145556228627,34.0,8
2023-06-22,P003,689.4469941105895,0.0,0,13.050017407860105,42.0,14
2023-06-22,P005,800.5347140909421,15.0,1,18.810589682024087,66.0,21
2023-06-23,P018,928.9625376696233,,0,14.344662714215218,55.0,17
2023-06-23,P007,192.83208479052496,25.0,1,31.927707804582873,143.0,25
2023-06-23,P014,263.12522999639674,15.0,0,26.61224686979981,71.0,17
2023-06-23,P008,966.506327182659,0.0,0,11.160166671835002,31.0,11
2023-06-23,P002,532.8474472758732,5.0,0,16.947498997423068,48.0,9
2023-06-23,P019,492.59297540804084,0.0,1,19.534985304002177,75.0,12
2023-06-23,P001,822.3046733364652,10.0,0,10.396929225912652,45.0,6
2023-06-23,P017,312.40713729134086,15.0,0,24.268709089871145,108.0,28
2023-06-24,P004,781.9614500520644,10.0,0,20.066281992037162,88.0,20
2023-06-24,P003,102.5579382975752,25.0,0,33.513087354115896,141.0,17
2023-06-24,P014,465.62418637921434,20.0,0,22.62245418624414,101.0,11
2023-06-24,P009,887.4454650424042,20.0,1,22.37295211883133,66.0,24
2023-06-24,P019,933.8930026758779,25.0,1,18.550783661833098,81.0,19
2023-06-24,P020,719.780547037951,30.0,1,23.459733635967204,92.0,22
2023-06-24,P005,935.856432349602,20.0,0,14.400410122473335,35.0,8
2023-06-24,P002,251.43439990420373,10.0,1,25.137660320095094,53.0,20
2023-06-25,P017,507.9355150435508,15.0,0,20.294538176581312,51.0,18
2023-06-25,P016,451.67768611030374,20.0,1,29.238540652707567,115.0,33
2023-06-25,P010,744.5339009881252,0.0,0,14.518297071732224,52.0,8
2023-06-25,P012,394.889467315254,0.0,0,19.791390376693418,51.0,16
2023-06-25,P008,528.4186361921079,25.0,0,25.49111852903007,98.0,13
2023-06-25,P001,644.3215856595674,10.0,1,16.93280381474216,40.0,13
2023-06-25,P003,156.4499542730129,20.0,0,24.072529944717534,98.0,13
2023-06-25,P002,130.28475105912395,0.0,0,26.098496861847792,104.0,28
2023-06-26,P019,794.190828895165,20.0,0,14.156011097759995,63.0,9
2023-06-26,P011,845.6772336233577,20.0,0,14.304692933698743,34.0,10
2023-06-26,P001,737.8090479689563,0.0,0,12.118251009719788,52.0,9
2023-06-26,P018,403.9731970613625,5.0,0,17.048256271388414,49.0,19
2023-06-26,P014,529.0784879574953,0.0,0,12.228952017704376,37.0,12
2023-06-26,P008,368.80494164879474,25.0,1,34.19523899687024,108.0,15
2023-06-26,P004,871.988993535198,10.0,0,11.157556328273593,40.0,5
2023-06-26,P012,497.1067021825451,0.0,1,22.472886771409094,101.0,19
2023-06-27,P017,806.5646754071614,20.0,0,14.161763769402405,50.0,11
2023-06-27,P013,971.2652526187105,20.0,1,14.193030989946143,61.0,9
2023-06-27,P009,129.5429489373161,10.0,0,23.739477986801433,63.0,25
2023-06-27,P001,277.58257351845396,0.0,0,22.645347416738854,68.0,11
2023-06-27,P003,577.7731308596283,0.0,0,14.63577108086161,48.0,17
2023-06-27,P018,310.0566425123143,10.0,0,21.319683972427974,60.0,9
2023-06-27,P020,787.2494316527427,5.0,1,14.176571155126043,63.0,7
2023-06-27,P011,240.69829455355472,5.0,0,21.516320940147978,82.0,14
2023-06-28,P004,606.1405423459619,15.0,1,20.334518706390522,65.0,16
2023-06-28,P016,960.6213602827005,20.0,1,12.811662379419058,50.0,7
2023-06-28,P001,771.6289106316594,,0,9.15875436941762,29.0,9
2023-06-28,P006,347.91211912435324,20.0,0,24.973730868124488,51.0,17
2023-06-28,P009,385.3008727608735,20.0,1,30.46761696738298,102.0,13
2023-06-28,P014,865.7006412993944,5.0,0,11.6928832659927,42.0,13
2023-06-28,P005,101.4261800197061,10.0,0,22.41297321022859,100.0,26
2023-06-28,P017,249.3884994434887,15.0,0,24.718408024617116,52.0,22
2023-06-29,P013,547.4821632008977,5.0,0,19.41643993588315,64.0,20
2023-06-29,P002,702.3313833216835,0.0,1,14.762559136958625,33.0,7
2023-06-29,P019,147.7412930773255,10.0,0,17.614793607994233,42.0,11
2023-06-29,P009,986.4621726632479,0.0,0,13.020931577031213,46.0,9
2023-06-29,P012,350.6187618238114,25.0,0,23.715181882978566,61.0,28
2023-06-29,P017,920.6852363605068,15.0,0,14.044215670194275,54.0,11
2023-06-29,P007,859.0359886075049,0.0,1,17.455634843148093,57.0,7
2023-06-29,P018,579.4171126424342,15.0,1,24.214014248465986,62.0,17
2023-06-30,P011,199.36854790905363,5.0,0,21.542578867459433,70.0,9
2023-06-30,P003,947.0220263654024,25.0,0,14.848183613226016,30.0,9
2023-06-30,P010,399.7784182046293,5.0,0,24.3636810998997,101.0,19
2023-06-30,P018,934.2896273360158,15.0,0,15.786272752835437,32.0,10
2023-06-30,P009,808.271783593068,0.0,0,11.9933581512436,24.0,5
2023-06-30,P005,871.4736582281251,0.0,0,13.807635000441458,49.0,7
2023-06-30,P013,472.5709286356487,10.0,0,15.401662898700527,68.0,13
2023-06-30,P019,540.2206285443165,20.0,0,17.41999573628996,72.0,17
2023-07-01,P002,587.2018444311404,0.0,0,17.24863363810797,45.0,12
2023-07-01,P014,890.3036772871312,10.0,0,17.300404404069187,43.0,17
2023-07-01,P015,823.835038940605,15.0,0,19.005887207760267,68.0,10
2023-07-01,P006,436.28526673568575,5.0,0,20.84631633833251,85.0,10
2023-07-01,P001,923.125991699573,0.0,0,10.245418493944015,,11
2023-07-01,P003,711.5966529154156,0.0,0,11.85762200415201,37.0,8
2023-07-01,P012,794.8286073751193,20.0,0,17.563434621567538,40.0,13
2023-07-01,P019,893.6693207386145,10.0,0,16.710635850996198,40.0,19
2023-07-02,P020,255.53804631080706,0.0,0,25.554044348271038,87.0,19
2023-07-02,P001,896.5137920925328,0.0,0,12.213712373702446,28.0,5
2023-07-02,P007,523.2916431434858,25.0,1,36.95144076699137,93.0,43
2023-07-02,P008,862.6195485184302,0.0,0,14.127256393044293,37.0,6
2023-07-02,P017,916.5188505493708,15.0,0,10.672785073454726,33.0,10
2023-07-02,P013,568.4684802773631,15.0,0,21.376262952022163,45.0,14
2023-07-02,P003,742.7378317529566,25.0,0,12.31292194871429,40.0,10
2023-07-02,P016,718.7183236447553,0.0,0,12.725965702133124,55.0,11
2023-07-03,P011,118.36144961938571,15.0,0,22.773967782821774,47.0,17
2023-07-03,P016,718.080148253718,15.0,0,16.852871670402575,60.0,17
2023-07-03,P012,131.31927988151511,5.0,0,23.995869919359848,98.0,27
2023-07-03,P007,511.32155697336293,15.0,0,19.890547730297136,55.0,9
2023-07-03,P019,844.442333584861,5.0,0,13.033815191180173,30.0,14
2023-07-03,P013,504.2333824589913,5.0,0,12.66082318299378,27.0,6
2023-07-03,P014,746.743366621176,0.0,0,10.257107386488666,37.0,5
2023-07-03,P004,625.4724405772139,5.0,0,14.271263730145513,48.0,17
2023-07-04,P009,688.3880527839126,0.0,0,13.962516520690667,36.0,11
2023-07-04,P018,591.3123033401268,0.0,0,11.65772422897435,48.0,6
2023-07-04,P001,549.7351060011897,10.0,0,19.200362537970133,74.0,16
2023-07-04,P007,999.0093583415548,30.0,1,18.45859038735262,50.0,11
2023-07-04,P008,455.1940791549512,15.0,0,15.338702261468255,60.0,12
2023-07-04,P019,645.5820282492988,10.0,0,18.154790597525157,47.0,16
2023-07-04,P017,811.6326133715023,0.0,0,10.130152837462392,37.0,11
2023-07-04,P012,414.8652124817694,15.0,1,16.106635676200227,37.0,6
2023-07-05,P007,128.45803441371757,0.0,1,28.746295098674057,107.0,16
2023-07-05,P020,730.6828006957444,15.0,1,21.48514725051977,56.0,10
2023-07-05,P004,848.9720370768018,15.0,0,14.904062098507872,51.0,7
2023-07-05,P014,482.2111111766127,0.0,1,17.159825811044158,42.0,20
2023-07-05,P019,559.222389822831,30.0,0,11.509579937864741,44.0,13
2023-07-05,P003,208.70157018932085,5.0,0,17.852794974578185,38.0,18
2023-07-05,P017,244.28842423024096,0.0,0,23.77992948532077,57.0,22
2023-07-05,P009,532.6511108220759,25.0,1,26.587015304103094,65.0,29
2023-07-06,P015,324.03608894313436,10.0,0,23.080100848179946,49.0,10
2023-07-06,P009,861.7916586765763,10.0,0,13.243153352624859,51.0,7
2023-07-06,P016,581.7274611663781,15.0,0,16.44666256107126,73.0,11
2023-07-06,P002,794.4299780210325,5.0,1,14.800848925721455,58.0,16
2023-07-06,P019,387.56930662672823,0.0,0,16.943040051764147,70.0,13
2023-07-06,P013,205.34056543569352,0.0,0,20.162457001885254,41.0,16
2023-07-06,P001,407.37346787922746,30.0,0,17.416835628213878,40.0,10
2023-07-06,P007,391.13898547883144,0.0,0,21.250350423143384,72.0,20
2023-07-07,P014,699.9520479348564,15.0,0,15.755525886878953,70.0,17
2023-07-07,P003,364.8643965898667,0.0,1,21.299927996512388,78.0,14
2023-07-07,P013,382.63960271587973,10.0,0,15.2382473956603,45.0,14
2023-07-07,P009,971.2188651048656,15.0,0,15.532251569690017,37.0,10
2023-07-07,P019,475.0253557061201,5.0,0,18.150108007830255,43.0,19
2023-07-07,P005,155.40100983999935,15.0,0,27.855296247058583,81.0,22
2023-07-07,P010,801.9644144863537,15.0,0,15.911823660775037,60.0,11
2023-07-07,P015,805.0030227321585,5.0,0,11.577726898574623,24.0,9
2023-07-08,P007,995.1032265487657,5.0,0,14.183112177426315,59.0,7
2023-07-08,P016,314.88930460357597,20.0,1,27.34929180605766,119.0,30
2023-07-08,P014,841.7619996628226,15.0,1,18.920788307634165,80.0,22
2023-07-08,P018,722.6621919513714,15.0,1,17.233646166438493,74.0,13
2023-07-08,P008,301.8325448361085,0.0,1,22.488712476312088,46.0,13
2023-07-08,P013,814.0929236986254,25.0,0,17.631975997599106,78.0,16
2023-07-08,P011,835.6712097421995,25.0,1,21.432596745127018,62.0,16
2023-07-08,P006,420.5901855284823,0.0,0,22.54568093416699,94.0,14
2023-07-09,P016,921.3257961323408,20.0,1,25.264366660362064,62.0,11
2023-07-09,P017,674.2029116946234,15.0,0,22.000038542970664,69.0,24
2023-07-09,P013,987.7726166346,15.0,1,18.67108041261912,39.0,19
2023-07-09,P003,175.4237431855547,10.0,0,27.47123749498616,58.0,29
2023-07-09,P005,846.2636019549259,5.0,0,13.21660399752387,58.0,10
2023-07-09,P001,653.6934069372226,20.0,0,19.47840555982507,78.0,20
2023-07-09,P006,634.8985605339362,10.0,0,14.491284858976494,48.0,13
2023-07-09,P014,254.19209000893744,15.0,0,23.554792275942045,78.0,16
2023-07-10,P013,601.1925311331693,0.0,0,16.141705382296536,62.0,17
2023-07-10,P014,796.1266160404912,25.0,0,13.695248454074084,39.0,16
2023-07-10,P015,605.7832074637413,0.0,0,13.546818099690949,53.0,15
2023-07-10,P011,674.5075755229807,15.0,1,21.567323034035752,69.0,22
2023-07-10,P016,797.6448356760434,20.0,0,13.918899687079438,50.0,14
2023-07-10,P010,594.5406161606384,15.0,0,13.794608524937557,61.0,13
2023-07-10,P005,454.58004602551915,0.0,0,19.534103760748533,62.0,21
2023-07-10,P007,718.6352191820259,5.0,0,16.88609777529817,51.0,13
2023-07-11,P006,528.9111492220167,0.0,0,16.074778648963736,69.0,9
2023-07-11,P017,752.419244652476,5.0,0,15.310160961890642,65.0,16
2023-07-11,P007,406.5183436790068,0.0,0,24.728020532302175,111.0,28
2023-07-11,P004,357.9945231583207,5.0,0,18.86482005461727,64.0,13
2023-07-11,P008,147.04873504498514,0.0,0,21.363289482602475,61.0,22
2023-07-11,P018,345.3019739338605,25.0,0,21.528439275245187,56.0,13
2023-07-11,P020,375.01881339504314,10.0,0,16.73768616517428,35.0,19
2023-07-11,P013,997.2914525312959,5.0,0,12.84728082759662,49.0,12
2023-07-12,P020,540.8452544920502,10.0,0,15.460222205451634,,13
2023-07-12,P003,855.7882516347427,30.0,0,14.473058523661205,51.0,15
2023-07-12,P011,422.0064332575896,25.0,1,29.26974138652004,126.0,31
2023-07-12,P004,949.8066214278305,20.0,1,13.225677960282754,58.0,15
2023-07-12,P007,763.2966805543201,0.0,1,16.76993612941579,34.0,19
2023-07-12,P016,,25.0,0,20.671677035844798,58.0,9
2023-07-12,P017,563.0742429240164,0.0,0,16.68323882284487,68.0,8
2023-07-12,P005,570.9326616447916,0.0,1,21.5091941901326,72.0,23
2023-07-13,P007,641.2696498032502,25.0,0,19.99500337924411,80.0,23
2023-07-13,P014,832.870885304429,10.0,1,16.097756882421635,67.0,10
2023-07-13,P016,570.4243966400833,0.0,0,14.182465321612924,44.0,6
2023-07-13,P002,937.4763409066168,20.0,0,11.82982366240016,34.0,8
2023-07-13,P008,543.7690388088166,0.0,1,17.863080295523798,56.0,13
2023-07-13,P011,137.63946140781883,15.0,0,26.603028724714548,97.0,27
2023-07-13,P017,461.9180395259888,15.0,0,17.40470242495742,51.0,8
2023-07-13,P004,485.3022127725175,25.0,1,19.788567742683373,78.0,11
2023-07-14,P009,597.0000521564618,15.0,0,23.132305454361738,99.0,26
2023-07-14,P003,464.4197328428596,0.0,1,19.819163712196495,54.0,10
2023-07-14,P012,560.3207860383557,15.0,0,14.678853922573154,65.0,15
2023-07-14,P002,468.2769794070848,10.0,0,13.499550414003158,48.0,9
2023-07-14,P020,547.4384342945846,0.0,0,15.565642781423609,65.0,14
2023-07-14,P019,939.3811456070509,15.0,0,13.516213988850291,31.0,6
2023-07-14,P005,461.6143033000274,25.0,0,18.690992043513432,49.0,12
2023-07-14,P015,964.0106927372129,20.0,1,21.11534457372314,59.0,16
2023-07-15,P010,606.8139345028421,0.0,0,14.74115194395155,41.0,16
2023-07-15,P006,708.5276097413114,15.0,1,21.37261478019951,52.0,18
2023-07-15,P012,755.6238510027329,0.0,1,19.796864125656246,83.0,9
2023-07-15,P014,183.95864624977168,15.0,1,35.54158503173782,108.0,37
2023-07-15,P002,710.6926072763446,10.0,1,27.88200800163441,123.0,12
2023-07-15,P009,528.7044641449295,25.0,0,18.392669983282044,64.0,21
2023-07-15,P003,551.0077307428134,15.0,1,28.732791258887655,67.0,16
2023-07-15,P015,947.7923021954846,0.0,0,14.150337987975258,48.0,11
2023-07-16,P014,568.7458574866675,5.0,0,16.373655878605184,73.0,7
2023-07-16,P002,150.105533458578,20.0,0,31.57933707666813,108.0,27
2023-07-16,P013,662.6314825600186,0.0,0,15.704791114850284,31.0,13
2023-07-16,P007,856.9404842613043,10.0,0,14.946809148446581,65.0,11
2023-07-16,P020,313.28228655008627,5.0,0,23.4897136331934,61.0,10
2023-07-16,P009,849.3481117345469,5.0,1,13.364401194274643,50.0,15
2023-07-16,P005,889.0157921145835,0.0,1,15.420845053968325,51.0,16
2023-07-16,P001,990.5679635507804,0.0,0,16.432851176127983,46.0,15
2023-07-17,P014,361.2553095832843,10.0,0,19.371027126002804,52.0,17
2023-07-17,P016,948.6214402525808,15.0,0,12.040370851381818,52.0,12
2023-07-17,P017,861.6862115027864,15.0,0,12.87656498803327,55.0,7
2023-07-17,P004,299.35094576846745,10.0,0,24.49704321557762,80.0,28
2023-07-17,P007,584.4937348089209,10.0,1,19.875702908573356,53.0,12
2023-07-17,P006,545.5503510891265,20.0,0,17.265274759655476,39.0,16
2023-07-17,P013,773.2312654074299,0.0,0,11.274558359773831,27.0,10
2023-07-17,P009,416.22034118943407,0.0,0,18.79620264933271,62.0,17
2023-07-18,P018,166.89839622431128,30.0,1,27.214987275931037,75.0,30
2023-07-18,P014,915.7523341259433,10.0,0,10.115559793987831,21.0,6
2023-07-18,P013,432.1505434076236,15.0,0,24.458511002021545,77.0,24
2023-07-18,P007,409.4682179883214,15.0,1,27.761451593080345,107.0,24
2023-07-18,P005,524.9050698099168,5.0,0,19.084093640302456,81.0,9
2023-07-18,P009,392.1951404666747,5.0,0,19.290275423517222,67.0,14
2023-07-18,P006,604.7311075997654,0.0,1,21.603643364269946,82.0,23
2023-07-18,P003,561.8941676015968,10.0,0,14.261364054894766,42.0,9
2023-07-19,P001,876.5913556893025,,1,21.40195711806868,69.0,17
2023-07-19,P014,688.5382240154082,25.0,0,16.143463468946553,62.0,13
2023-07-19,P011,126.52871691200289,0.0,1,29.82801106842446,114.0,27
2023-07-19,P018,142.3351480732731,25.0,1,39.564283766767566,121.0,44
2023-07-19,P004,698.3200394803764,0.0,0,17.053060155642864,57.0,9
2023-07-19,P009,184.8163154295227,15.0,0,25.394851737150926,109.0,20
2023-07-19,P016,787.8197990978306,,0,8.711933064291859,31.0,6
2023-07-19,P020,262.3203714534867,20.0,0,25.12221649205368,91.0,16
2023-07-20,P011,638.3642009878022,0.0,0,16.24287484608806,64.0,18
2023-07-20,P003,594.1749003118506,10.0,0,16.516543544001564,38.0,7
2023-07-20,P015,954.1716428645351,20.0,0,13.67260616323693,45.0,7
2023-07-20,P020,845.8004291802346,20.0,0,16.641606480382187,73.0,16
2023-07-20,P016,731.0270182452192,0.0,0,15.335340353780186,45.0,9
2023-07-20,P002,306.8434376132825,0.0,1,20.282989517620027,56.0,20
2023-07-20,P008,254.06626945161275,0.0,0,18.239906859040225,64.0,19
2023-07-20,P001,140.11303664136773,30.0,1,21.844157992041566,56.0,13
2023-07-21,P013,503.40521307348007,5.0,0,19.264928375251852,65.0,11
2023-07-21,P015,749.4188734765241,0.0,1,13.85987474690199,33.0,7
2023-07-21,P019,385.160449285297,15.0,0,18.720779904783882,65.0,10
2023-07-21,P020,634.4863909010753,15.0,0,14.226142034468527,50.0,9
2023-07-21,P002,170.05523779946265,5.0,0,18.629867112407712,57.0,20
2023-07-21,P007,107.00557324207044,20.0,0,27.25135597730924,81.0,28
2023-07-21,P001,174.11422956785697,0.0,0,27.72103234980067,72.0,11
2023-07-21,P003,366.45745664132727,15.0,0,20.725287825349618,59.0,23
2023-07-22,P014,261.50071382276775,0.0,0,20.230620578579703,66.0,9
2023-07-22,P003,962.6910461416784,0.0,0,14.071284263435723,37.0,13
2023-07-22,P009,840.2660217985136,0.0,0,11.018536063487415,44.0,6
2023-07-22,P010,295.7028706069302,0.0,0,24.723291290315924,93.0,11
2023-07-22,P001,969.4898854583339,20.0,0,14.902841278202926,40.0,15
2023-07-22,P004,981.0366823152914,0.0,0,9.293711487351533,21.0,7
2023-07-22,P015,756.4834845844434,30.0,0,16.826297156068357,34.0,15
2023-07-22,P013,118.83882654286616,15.0,0,24.956587461765057,87.0,18
2023-07-23,P010,733.5478741797659,0.0,0,12.14425079932356,31.0,6
2023-07-23,P001,556.4294943763466,20.0,1,29.79886658332488,61.0,30
2023-07-23,P015,854.8275162655453,10.0,0,17.896184899622675,52.0,19
2023-07-23,P014,109.62279110215127,5.0,1,37.070351435593096,163.0,16
2023-07-23,P008,540.6288366187426,0.0,1,21.30125321382863,79.0,15
2023-07-23,P011,718.6351302425201,5.0,1,18.70024594961905,78.0,16
2023-07-23,P006,241.9332591335427,0.0,0,22.351903304917894,53.0,20
2023-07-23,P020,403.4979189192034,0.0,0,21.920271607863015,48.0,19
2023-07-24,P015,795.2480614866824,0.0,0,14.608063728878697,30.0,14
2023-07-24,P017,832.4462184335589,10.0,0,14.389134979256173,63.0,17
2023-07-24,P012,763.504909524844,15.0,0,15.415733786184784,42.0,11
2023-07-24,P020,750.080051491337,0.0,0,13.329913617201008,42.0,11
2023-07-24,P009,164.35272189847183,5.0,1,20.76789576281564,62.0,20
2023-07-24,P003,635.8201502592807,25.0,0,14.981225224664128,57.0,13
2023-07-24,P018,446.9233912297619,0.0,0,17.82234947704695,49.0,13
2023-07-24,P011,357.5627837181166,0.0,1,20.290758491437224,68.0,18
2023-07-25,P020,280.5547340121874,0.0,0,16.939170928836052,76.0,16
2023-07-25,P004,567.5039077521138,10.0,1,18.71943829512124,58.0,16
2023-07-25,P009,276.01358239137073,15.0,1,20.80586995147936,70.0,12
2023-07-25,P012,336.29520701800016,0.0,0,19.6130239592555,64.0,16
2023-07-25,P014,770.143311103042,0.0,0,14.574919768844925,58.0,16
2023-07-25,P017,509.7865690557356,15.0,0,20.333165647824373,54.0,22
2023-07-25,P005,243.92192052171475,5.0,0,14.23379437566136,35.0,14
2023-07-25,P011,557.4805248490251,0.0,0,15.775667793624754,61.0,15
2023-07-26,P004,307.84749813887,15.0,0,23.283212972126645,71.0,12
2023-07-26,P011,293.50429144302575,15.0,1,29.632415993598787,127.0,23
2023-07-26,P009,411.49651670415557,0.0,0,12.125914268496066,44.0,6
2023-07-26,P006,599.418850442868,0.0,1,16.83969462342605,57.0,18
2023-07-26,P012,331.9796940652987,0.0,0,14.394911923715291,31.0,9
2023-07-26,P002,344.67465405332416,0.0,1,22.984550123487193,88.0,23
2023-07-26,P007,793.0801281286737,10.0,1,15.301697558632219,57.0,16
2023-07-26,P005,969.5602223510831,20.0,0,15.048233360447004,54.0,17
2023-07-27,P014,482.6704452162925,10.0,0,19.352910457600284,52.0,19
2023-07-27,P018,414.2443479091748,15.0,0,22.804435337656322,100.0,19
2023-07-27,P009,937.9173482917339,20.0,0,16.616851727190944,47.0,15
2023-07-27,P010,617.6874637565209,30.0,0,16.906166798704916,40.0,11
2023-07-27,P008,171.69025683779824,0.0,0,23.45405583882118,105.0,13
2023-07-27,P001,759.0737729975193,5.0,1,20.02629207847894,77.0,10
2023-07-27,P013,140.23623827697577,20.0,0,29.857303190331955,91.0,16
2023-07-27,P019,344.2231316720233,0.0,0,18.149361878459786,79.0,21
2023-07-28,P003,185.98948710828967,15.0,0,23.5982644121882,53.0,13
2023-07-28,P006,626.1188254763564,0.0,0,14.341545797252637,32.0,14
2023-07-28,P009,740.8264213490062,25.0,1,17.563468136654457,65.0,10
2023-07-28,P016,313.23332865830275,20.0,1,26.108180941453412,64.0,31
2023-07-28,P019,519.7542556243425,0.0,0,13.487377716552318,58.0,9
2023-07-28,P002,634.3756771664616,0.0,0,12.668474353357093,52.0,9
2023-07-28,P010,695.2438700604902,0.0,0,15.127021858463202,42.0,11
2023-07-28,P013,788.3975441487665,0.0,0,11.793217001731376,50.0,12
2023-07-29,P011,924.7799702507803,0.0,0,12.593185799025147,27.0,7
2023-07-29,P018,206.51080034609012,30.0,1,43.57031958372966,147.0,46
2023-07-29,P016,467.8669330823103,20.0,0,24.721485349151507,,23
2023-07-29,P007,176.25581496128612,15.0,0,29.1071401145502,120.0,17
2023-07-29,P012,139.11062167105356,25.0,0,33.00211622705848,95.0,15
2023-07-29,P017,954.6280908081266,25.0,0,18.176053473519502,45.0,19
2023-07-29,P001,402.3732766424603,0.0,0,23.02954458147024,58.0,13
2023-07-29,P008,698.9584678814921,30.0,1,17.38807785154922,57.0,19
2023-07-30,P018,152.35098284883225,5.0,1,21.560174422537507,75.0,11
2023-07-30,P019,609.1764078021242,5.0,1,27.36018999143058,57.0,24
2023-07-30,P001,149.4144018196969,15.0,1,31.587791735622293,96.0,30
2023-07-30,P004,366.3337140822595,15.0,0,25.42864287186063,104.0,24
2023-07-30,P012,830.6755298493257,15.0,1,20.43938610695706,64.0,13
2023-07-30,P016,711.836312697973,20.0,0,16.852224672916737,41.0,19
2023-07-30,P006,120.79960162101298,5.0,0,28.86266428601844,127.0,29
2023-07-30,P003,452.33175730061413,20.0,0,23.422574665539624,62.0,19
2023-07-31,P007,569.6875993362193,15.0,0,22.324042337825553,89.0,20
2023-07-31,P012,718.1974705435808,20.0,0,18.19255563180399,45.0,16
2023-07-31,P018,610.9992607886904,30.0,1,23.12712590014857,71.0,27
2023-07-31,P013,808.2352953069956,15.0,0,14.932276073034295,48.0,17
2023-07-31,P005,841.5823502413589,15.0,0,11.44412122884309,37.0,7
2023-07-31,P011,,10.0,0,12.664645404735763,42.0,8
2023-07-31,P015,935.2954805302787,10.0,0,12.554818752049899,32.0,15
2023-07-31,P004,386.62248304207486,15.0,1,30.603227723978534,101.0,18
2023-08-01,P001,978.4717175993208,30.0,0,12.222303548832528,39.0,14
2023-08-01,P004,536.8104074209763,20.0,1,22.530862750983978,57.0,21
2023-08-01,P003,670.8273881063836,5.0,0,15.975973917444211,71.0,7
2023-08-01,P012,883.3604167952533,10.0,0,12.553911008807662,52.0,8
2023-08-01,P016,364.0507080246805,0.0,1,16.09743311623784,68.0,13
2023-08-01,P014,523.9993194979785,20.0,0,17.339229019779992,64.0,18
2023-08-01,P020,871.8903894176445,25.0,1,14.681280756351498,35.0,10
2023-08-01,P007,436.27673662002866,0.0,0,15.931165851740197,54.0,10
2023-08-02,P005,475.15115370051427,10.0,0,18.419143711660205,75.0,21
2023-08-02,P008,774.3126975422205,25.0,0,16.50248820205338,35.0,8
2023-08-02,P011,110.85626604016068,0.0,1,29.275528245287,95.0,25
2023-08-02,P007,282.04946298160206,0.0,0,14.516137825689073,43.0,12
2023-08-02,P002,978.0125170204739,15.0,1,19.728371239465098,50.0,9
2023-08-02,P018,880.0876020622095,10.0,1,14.534477301301033,43.0,7
2023-08-02,P010,110.41497887974324,0.0,0,18.230459912005383,81.0,13
2023-08-02,P015,431.00837693250725,0.0,0,17.041548061846267,65.0,9
2023-08-03,P007,647.6811789495146,15.0,0,17.524622052032054,48.0,14
2023-08-03,P011,768.6178479583502,25.0,1,18.531137865193507,65.0,16
2023-08-03,P009,991.3369866209763,0.0,0,10.489008623066622,27.0,10
2023-08-03,P014,570.8171016156019,15.0,0,16.500358695657965,58.0,14
2023-08-03,P012,333.3161218512431,25.0,0,27.17387968280505,115.0,19
2023-08-03,P015,790.2360337142435,5.0,0,11.257533448721322,38.0,6
2023-08-03,P017,656.2393112113637,0.0,0,11.394289916632793,44.0,7
2023-08-03,P001,413.2271374374276,10.0,1,27.657366376134654,87.0,20
2023-08-04,P006,587.4359165185086,15.0,0,23.290147439737254,77.0,27
2023-08-04,P018,356.37051786468373,0.0,0,13.939046231275011,52.0,8
2023-08-04,P003,327.31170322391824,15.0,1,30.721697066843106,124.0,22
2023-08-04,P009,113.69178567581987,25.0,0,31.753342600494285,116.0,31
2023-08-04,P011,853.5971385397369,0.0,0,9.537281025734273,42.0,9
2023-08-04,P013,196.80525259339072,5.0,0,20.34071990471863,82.0,24
2023-08-04,P005,537.8019505219428,15.0,1,20.909574558502737,82.0,12
2023-08-04,P008,376.68927929305346,0.0,1,23.108384885207588,95.0,10
2023-08-05,P003,306.2049525202591,0.0,1,28.001082544719356,76.0,18
2023-08-05,P007,654.499720374149,10.0,0,21.205727408687725,65.0,11
2023-08-05,P001,923.9291930964984,0.0,0,13.746765882683697,47.0,12
2023-08-05,P006,511.86868709065755,10.0,0,13.701362022333914,43.0,15
